SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,50000,1020000,2004,-14.39,-4.38,1.56,9.72,13.83,20.22,23.85,19.95,20.65,11.08,4.14,-5.89,-25.04,-15.27,-10.25,-2.64,2.2,7.5,11.95,8.3,9.14,1.87,-5.32,-16.86,30.18,6.82,29.72,29.87,150.39999,39.65,104.09,104.68,110.8,88.02,3.95,32.22
USA,50000,1020000,2005,-12.04,-3.79,0.65,13.96,15.95,22.9,26.43,23.03,21.05,12.26,2.15,-5.6,-23.18,-15.92,-12.37,0.7,4.6,12.33,13.07,11.32,7.72,1.46,-6.09,-13.27,33.64,8.96,5.85,25.41,82.07,151,80.27,102.9,34.32,83.62,51.15,18
USA,50000,1020000,2006,-2.58,-7.99,1.36,15.33,18.4,24.15,29.04,25.22,19.46,8.93,2.23,-2.77,-10.11,-20.52,-8.36,1.08,6.24,10.26,13.98,10.94,6.36,-1.5,-7.98,-11.93,16.61,11.47,44.88,29.44,44.42,45.82,34.55,86.62,45.2,39.74,15.55,23.02
USA,50000,1020000,2007,-7.36,-11.29,2.71,10.24,19.83,23.98,27,23.69,19.43,12.35,1.23,-8.47,-17.94,-22.21,-9.3,-3.82,5.97,12.08,13.42,10.59,6.23,1.95,-7.59,-17.97,5.39,17.39,28.03,43.04,76.34,135.32001,98.49,41.94,47.77,104.96,11.54,22.88
USA,50000,1020000,2008,-8.93,-8.52,-0.91,9.03,15.47,21.44,24.22,24.73,18.75,11.79,1.33,-11.76,-21.05,-23.32,-13.14,-3.77,0.89,8.54,11.32,11.12,7.01,0.92,-6.87,-23.32,3.62,9.63,11.05,45.3,45.47,113.21,84.07,54.89,96.62,91.08,47.58,28.6
USA,50000,1020000,2009,-12.96,-6.64,-0.15,9.16,15.04,21.18,22.08,22.61,23.21,7.11,6.53,-10.03,-25.71,-18.72,-12,-1.79,1.63,8.83,9.83,10.4,9.95,-0.23,-3.52,-17.89,14.12,25.55,68.65,32.59,68.37,74.83,57.46,81.82,42.22,46.3,11.11,31.05
USA,50000,1020000,2010,-8.48,-4.66,6.98,15.53,18.22,21.12,26.14,25.81,16.12,14.81,2.83,-9.21,-18.58,-19.07,-4.35,0.74,5.98,10.28,13.31,12.81,5.37,1.82,-7.49,-17.73,22.84,8.7,14.26,21.94,133.67999,99.61,130.12,73.76,151.53,59.59,29.06,13.67
USA,50000,1020000,2011,-12.5,-6.25,-0.37,9.77,17.06,21.13,26.7,25.89,20.3,14.33,3.28,-2.18,-23.53,-18.91,-12.89,-0.97,4.49,9.73,13.83,11.44,5.69,2.69,-5.82,-11.73,25.19,4.94,7.76,73.53,77.47,106.67,62.91,49.92,55.91,24.85,8.75,4.73
USA,50000,1020000,2012,-4.57,-2.29,9.81,12.15,18.99,24.65,28.63,25.36,19.99,8.9,0.34,-7.36,-14.59,-13.37,-3.24,-1.45,5.43,10.41,14.22,10.39,3.54,-0.48,-8.06,-16.47,10.57,16.03,54.48,36.82,42.56,71.21,92.11,52.03,10.61,76.45,17.33,11.09
USA,50000,1020000,2013,-9.24,-6.51,-1.42,4.9,16.66,23.52,25.39,25.25,21.07,10.17,-0.11,-13.86,-20.73,-19.15,-14.89,-6.19,3.46,10.29,12.81,11.3,8.54,0.25,-9.34,-24.86,26.99,19.2,17.27,30.85,96.47,55.5,93.77,65.62,76.99,45.7,19.55,21.03
