SOURCE,X,Y,YEAR,maxtJan,maxtFeb,maxtMar,maxtApr,maxtMay,maxtJun,maxtJul,maxtAug,maxtSep,maxtOct,maxtNov,maxtDec,mintJan,mintFeb,mintMar,mintApr,mintMay,mintJun,mintJul,mintAug,mintSep,mintOct,mintNov,mintDec,pcpJan,pcpFeb,pcpMar,pcpApr,pcpMay,pcpJun,pcpJul,pcpAug,pcpSep,pcpOct,pcpNov,pcpDec
USA,-1950000,1175000,2006,7.45,7.84,9.33,13.32,17.38,20.21,22.96,22.42,20.96,14.22,7.76,6.49,2.88,-0.28,1.09,3.04,5.37,8.93,10.51,9.29,8.44,5.05,2.38,0.86,884.33002,201.52,302.85999,144.64,98,71.76,22.23,10.73,76.11,98.65,874.47998,397.72
USA,-1950000,1175000,2007,5.86,8.12,10.12,12.26,16.87,18.05,22.37,21.42,18.12,12.93,8.53,5.06,-0.45,1.86,2.49,3.03,4.89,7.64,11.2,10.23,8.37,4.77,1.83,0.26,396.53,336.37,498.29999,155.84,64.77,81.47,111.06,41.24,108.08,307.07001,232.11,513.46997
USA,-1950000,1175000,2008,4.62,8.09,8.07,10.48,15.75,17.28,21.38,21.31,20.11,13.34,10.56,3.94,-1.01,0.84,0.23,0.74,5.9,6.97,9.23,10.77,8.44,4.85,4.58,-0.92,383.23999,226.85001,270.76999,147.63,55.33,78.3,37.95,139.94,44.05,194.48,498.42001,317.95999
USA,-1950000,1175000,2009,5.79,8.02,7.71,12.89,16.68,20.54,24.48,21.77,20.67,13.4,8.89,4.93,-0.28,-0.46,-0.37,1.76,4.81,8.77,10.87,10.86,9.06,5.33,3.22,-1.58,394.34,111.59,274.16,161.75,165.75999,23.19,19.24,45.75,117.35,371.92999,737.22998,212.72
USA,-1950000,1175000,2010,8.66,9.93,10.95,11.73,14.17,16.92,21.73,22.02,18.12,14.4,7.5,6.36,4.01,2.68,1.61,2.99,4.42,7.73,9.4,10.01,9.91,5.83,1.54,1.51,532.65997,263.37,265.07001,264.75,217.14,111.43,13.8,45.12,221.77,354.60999,353.57001,593.62
USA,-1950000,1175000,2011,6.23,5.85,8.43,9.74,13.79,17.28,20.08,21.96,21.27,13.38,7.88,6.08,1.07,-0.61,1.45,0.75,4.15,7.81,9.4,10.27,9.69,5.5,0.67,0.1,461.14999,273.92999,525.81,291.5,173.35001,45.47,61.45,28.25,140.36,236.74001,402.32999,212.33
USA,-1950000,1175000,2012,5.73,7.79,7.8,12.83,15.93,16.36,20.29,23.07,21.35,13.85,9.22,5.16,0.16,1.33,0.41,3.39,4.68,7.16,10.1,10.62,8.08,5.71,3.47,1.25,440.69,299.81,501.17999,227.47,121.02,143.19,47.45,9.93,13.13,397.67999,462.67999,559.54999
USA,-1950000,1175000,2013,5.25,7.33,9.97,12.19,16.49,19.31,22.38,22.3,19.25,14.31,9.23,4.79,-0.36,1.36,1.95,3.36,6.56,8.97,10.15,11.33,10.4,4.69,2.54,-1.05,280.42001,239.98,350.39001,275.01999,157.14999,88.02,2.16,71.12,289.07001,79.22,171.47,160.59
USA,-1950000,1175000,2014,7.9,5.98,10.46,13.14,17.74,18.96,23.45,24,21.62,15.99,9.53,7.71,1.49,-0.53,2.7,3.58,7.05,8.72,10.95,11.77,10.01,8.69,2.3,2.24,298.89001,353.01999,514.34998,250.89999,145.91,47.14,22.64,43.84,128.74001,429.29001,307.42001,440.82001
USA,-1950000,1175000,2015,9.08,11.3,12.79,13.47,17.57,23.1,24.58,24.07,18.64,16.16,8.39,6.13,2.54,4.14,3.48,2.47,7.03,9.53,11.76,11.09,8.28,7.96,1.36,1.67,392.59,268.01001,312.51999,124.42,26.48,12.76,26.52,94.31,134.97,263.82001,463.91,635.15997
USA,-1950000,1175000,2016,7.27,10.02,10.86,16.57,18.29,19.61,20.81,23.69,18.8,13.2,10.68,3.72,1.9,3.39,2.87,5.43,6.78,8.65,10.9,11.13,8.51,7.03,5.6,-1.45,524.29999,357.57001,493.10999,83.06,47.23,87.03,38.9,27.12,106.23,646.41998,622.75,319.60999
USA,-1950000,1175000,2017,4.91,6.53,8.26,11.57,17.05,19.5,22.46,25.09,21.38,14.52,8.22,6.12,-1.41,-0.02,2.02,3.34,6.16,8.46,9.7,11.38,9.82,4.74,3.12,0.2,227.03999,396.92001,595.37,320.82001,118.58,81.1,4.49,11.22,77.89,266.44,645.96997,302.26001
USA,-1950000,1175000,2018,7.56,6.23,9.84,12.59,18.36,18.71,24.26,23.48,18.85,14.47,10.19,6.92,2.79,-0.3,0.59,3.71,7.35,8.47,10.85,11.35,8.59,5.6,3.94,1.33,569.84003,195.42,168.05,393.07001,19.27,68.94,8.2,25.27,139.35001,196.62,351.72,535.60999
USA,-1950000,1175000,2019,8.34,4.06,12.16,12.97,18.47,19.71,21.19,22.61,18.15,12.71,9.81,6.82,1.83,-2.6,0.34,4,7.21,8.24,11.09,11.98,10.04,3.75,2.48,2.53,337.92001,182.78,62.66,178.63,45.05,32.67,57.35,51.09,196.2,256.84,129.5,370.17001
USA,-1950000,1175000,2020,6.62,7.82,8.77,13.92,17.36,18.27,21.48,22.58,21.76,14.51,8.9,7.66,2.14,0.68,0.09,3.16,6.8,8.52,10.09,10.55,11.23,6.52,2.45,2.17,827.21002,283.07001,194.45,87.52,137.41,108.46,19.82,50.86,154.05,198.34,439.26001,493.38
USA,-1925000,1225000,1997,3.08,4.87,4.22,7.74,13.52,13.17,17.1,19.87,16.14,9.18,6.82,3.93,-1.3,-1.14,-1.86,-0.05,4.7,5.79,8.92,10.67,8.46,3.67,1.8,-0.57,344.69,150.74001,446.12,170.69,128.19,151.38,60.5,64.24,221.78999,342.13,240.81,239.39
