SPECIES,SOURCE,X,Y,DEF,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
esbw,CA,1346036.1221,955940.451099999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,221,998,715,8
esbw,CA,1371036.1221,955940.451099999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,102,1442,351
esbw,CA,1521036.1221,955940.451099999,3,0,0,0,0,0,0,0,0,0,6,1,-6,-1,0,0,0,0,0,0,0,0
esbw,CA,1796036.1221,955940.451099999,7,-9,5,-2,-2,5,4,-4,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,1221036.1221,980940.451099999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,-15,-11,19,-9
esbw,CA,1246036.1221,980940.451099999,14,0,0,0,0,0,0,0,13,3,64,109,92,96,278,7,35,-33,-48,29,-66,385
esbw,CA,1271036.1221,980940.451099999,14,0,0,0,0,0,0,0,31,7,186,289,64,256,156,205,224,170,-342,147,-321,580
esbw,CA,1296036.1221,980940.451099999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,73,38,795,630,-50,199,35,193
esbw,CA,1321036.1221,980940.451099999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1409,129,367,-24,36
esbw,CA,1346036.1221,980940.451099999,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,376,628,304,103
esbw,CA,1371036.1221,980940.451099999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,365,1740,18
esbw,CA,96036.1220999993,1005940.4511,4,-17,0,0,24,-20,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,121036.122099999,1005940.4511,3,0,0,0,21,-20,5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esbw,CA,971036.1221,1005940.4511,7,0,0,0,0,0,0,0,0,0,0,0,28,-18,-10,54,-18,-2,-34,0,61,184
esbw,CA,996036.1221,1005940.4511,6,0,0,0,0,0,0,0,0,0,0,0,4,-4,0,0,2,26,-10,-18,239,0
esbw,CA,1021036.1221,1005940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-22,0,293,14
esbw,CA,1221036.1221,1005940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,299
esbw,CA,1246036.1221,1005940.4511,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,107,277,252,21,56,911
esbw,CA,1271036.1221,1005940.4511,9,0,0,0,0,0,0,0,0,0,0,0,0,1,157,49,701,1076,149,54,-63,135
esbw,CA,1296036.1221,1005940.4511,8,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,485,494,118,282,-8,179
esbw,CA,1321036.1221,1005940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,404,257,418,219,174
esbw,CA,1346036.1221,1005940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,290,573,452,280
esbw,CA,1371036.1221,1005940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1491,148
esbw,CA,1746036.1221,1005940.4511,8,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,1,1,1,-1,3,2,8
esbw,CA,971036.1221,1030940.4511,8,0,0,0,0,0,0,0,0,0,0,0,292,-290,-2,171,-30,908,-958,-91,343,116
esbw,CA,996036.1221,1030940.4511,7,0,0,0,0,0,0,0,0,0,0,0,218,-218,0,473,-12,99,-360,-200,665,-346
esbw,CA,1021036.1221,1030940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,330,-29,-372,844,-436
esbw,CA,1046036.1221,1030940.4511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,143,-143,216,-13
esbw,CA,1246036.1221,1030940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,206,-20,91,1314
esbw,CA,1271036.1221,1030940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,630,288,2,935
esbw,CA,1296036.1221,1030940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,248,855,793,-78,353
esbw,CA,1321036.1221,1030940.4511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,201,84,502,145,179
esbw,CA,1346036.1221,1030940.4511,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,198,215,174,848
esbw,CA,1371036.1221,1030940.4511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,460,844
esbw,CA,1746036.1221,1030940.4511,14,2,9,9,-18,16,-2,-14,0,-4,-1,-4,2,1,-4,0,0,0,0,0,0,0
esbw,CA,1771036.1221,1030940.4511,9,0,0,1,1,1,0,-2,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0
