SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
dfb,USA,-1875000,850000,11,0,5,-1,0,-2,-2,0,0,0,0,2,-2,1,9,-7,-1,-2,1,-1,5,-5,0,0
dfb,USA,-1875000,825000,6,-1,14,-14,2,0,-2,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,-3,0
dfb,USA,-1850000,1300000,20,1,2,-1,-1,3,-3,31,-12,-10,-6,-1,-2,-1,3,-1,0,0,-2,1,10,4,-15,1
dfb,USA,-1850000,1275000,21,-1,0,1,-1,-1,0,4,17,-21,8,-7,-1,-1,8,-4,1,-2,-1,-1,15,-14,-2,0
dfb,USA,-1850000,1225000,11,0,0,0,0,0,0,0,5,-5,3,-1,0,-1,1,-1,-1,3,-1,-2,1,29,-30,0
dfb,USA,-1850000,1200000,18,3,-2,2,1,-2,-2,0,1,12,-10,-2,13,-12,-2,2,-1,6,-7,2,-1,0,2,-3
dfb,USA,-1850000,1175000,18,0,0,20,-18,-2,3,-2,0,4,-3,0,3,10,-11,-4,1,1,-1,32,-30,-2,17,-18
dfb,USA,-1850000,1150000,10,1,-1,5,-5,0,0,0,0,0,2,-1,2,0,-1,-2,0,4,-2,-2,0,2,-2,0
dfb,USA,-1850000,1125000,7,0,0,1,-1,2,-2,5,-5,0,0,0,1,0,-1,0,0,2,-2,1,-1,0,0,0
dfb,USA,-1850000,1100000,19,3,0,1,-4,1,0,14,-10,-4,4,-2,1,-2,2,-3,1,-2,1,4,9,-14,3,-3
dfb,USA,-1850000,1075000,17,9,-9,1,-2,1,0,3,-1,1,-4,1,8,-4,-5,0,9,-1,-8,1,2,-3,4,-4
dfb,USA,-1850000,1050000,19,16,-11,-2,-4,35,-34,-1,15,-9,-1,2,59,-51,3,-13,2,9,-15,-1,8,-8,7,-7
dfb,USA,-1850000,1025000,22,14,-12,3,-6,0,11,-4,6,-6,-5,9,104,-75,-35,6,-6,-7,5,1,-2,-3,10,-11
dfb,USA,-1850000,1e+06,19,15,-12,-3,1,3,-3,9,-5,0,-4,-1,7,17,-23,5,0,-4,3,0,-2,-3,3,-3
dfb,USA,-1850000,975000,23,2,4,7,-3,1,13,49,-73,5,-3,-3,23,-13,-6,-2,2,-2,2,0,-2,0,4,0
dfb,USA,-1850000,950000,24,14,57,11,-38,-17,-18,50,8,-52,20,-24,119,-86,-35,21,-21,44,-28,-17,5,-8,10,16
dfb,USA,-1850000,925000,21,8,8,0,-16,5,24,-28,0,0,5,-1,39,-33,-7,5,5,89,-64,-21,-15,-3,3,-2
dfb,USA,-1850000,9e+05,20,-1,168,-137,-30,25,-25,16,-17,0,40,-37,5,13,-14,-5,11,6,-13,-2,-2,36,-11,-27
dfb,USA,-1850000,875000,13,0,5,1,-1,-5,0,3,-3,0,0,0,0,1,7,-3,-5,3,-2,2,3,16,-18,-4
dfb,USA,-1850000,850000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,48,-12,-36,0
dfb,USA,-1825000,1300000,5,0,0,0,1,-1,0,0,2,-2,0,0,0,0,1,-1,0,1,-1,0,2,-2,0,0
dfb,USA,-1825000,1275000,15,3,-2,4,-5,3,-2,22,-17,-6,0,1,7,-8,7,-3,0,0,-2,-2,5,-5,0,0
dfb,USA,-1825000,1250000,7,0,1,-1,0,0,3,18,-8,-13,14,-14,0,0,0,2,-2,0,0,0,48,-48,0,0
dfb,USA,-1825000,1225000,13,0,3,-3,0,1,-1,9,4,-12,0,-1,14,-13,2,-1,4,-2,-4,1,-1,0,0,0
dfb,USA,-1825000,1200000,14,0,2,2,-4,3,31,-31,-3,5,-4,0,7,-1,-6,-1,0,0,1,0,-1,7,-7,0
dfb,USA,-1825000,1175000,12,0,1,7,-8,2,-1,15,-13,3,-5,0,7,-8,1,-1,0,1,-1,0,0,0,0,0
dfb,USA,-1825000,1150000,16,3,2,-1,-4,7,0,-6,14,34,-45,-2,18,-19,1,-1,0,-1,4,-4,0,0,0,0
dfb,USA,-1825000,1125000,21,2,0,5,-5,1,2,-2,9,-2,1,-3,13,-21,8,-6,0,2,39,-41,9,-8,5,-8
dfb,USA,-1825000,1100000,18,0,3,0,-3,1,9,-6,2,-4,3,-5,4,-2,1,-3,2,-1,0,0,6,-5,8,-10
dfb,USA,-1825000,1075000,12,1,1,-2,0,0,0,0,4,-3,4,-5,3,3,-2,-4,1,0,-1,0,0,1,1,-2
dfb,USA,-1825000,1050000,20,6,-2,-2,7,-8,0,25,18,-40,-3,0,12,-2,-2,-2,-5,0,-2,0,9,-9,5,-2
dfb,USA,-1825000,1025000,21,4,-4,19,-20,10,-10,8,1,0,-8,0,88,-63,-25,8,-8,5,-5,0,8,-6,2,-5
dfb,USA,-1825000,1e+06,19,9,3,-11,16,-6,-9,0,3,-1,32,-35,67,-64,-2,0,0,-2,0,11,-10,-1,9,-9
dfb,USA,-1825000,975000,20,2,0,0,257,-74,167,-264,89,-126,-42,-9,2,-1,1,-2,0,3,2,16,81,-95,-5,26
dfb,USA,-1825000,950000,21,3,-1,-1,14,466,-418,-61,-1,13,1,3,-12,-3,-1,-2,3,9,-9,8,-2,-8,0,-1
dfb,USA,-1825000,925000,20,-1,2,0,0,39,-31,-10,1,18,-5,-9,-1,-2,0,1,-3,6,-4,4,3,-6,-1,-2
dfb,USA,-1825000,775000,5,1,-1,0,0,0,0,0,0,0,0,0,1,-1,0,4,-4,0,1,-1,23,-23,0,0
dfb,USA,-1800000,1300000,17,-3,3,-3,1,2,-2,0,-1,4,-4,0,4,-3,9,-10,1,-1,3,-2,1,7,4,-9
dfb,USA,-1800000,1275000,21,-8,2,1,-1,3,-3,10,-8,-3,-2,11,11,-19,3,0,-4,4,-5,2,4,-7,11,-11
dfb,USA,-1800000,1250000,18,4,-1,-2,-3,2,5,8,-14,2,-3,1,33,-34,1,4,-2,-3,2,-1,5,-6,30,-30
dfb,USA,-1800000,1225000,19,-9,1,5,-7,5,-4,14,46,-45,-13,-1,12,-10,1,-4,5,-2,-4,0,4,-3,-1,0
dfb,USA,-1800000,1200000,20,1,-1,-1,4,-2,2,-3,9,-8,1,-1,13,-13,-1,0,1,1,-1,-2,11,-6,-5,0
dfb,USA,-1800000,1175000,18,3,-3,3,-3,1,-1,1,2,25,-27,-1,12,-10,2,-1,-1,2,-1,-2,11,-5,-5,-2
dfb,USA,-1800000,1150000,18,-2,1,-3,1,7,-5,-2,0,23,-16,-6,16,-18,1,2,-3,5,-4,1,2,-4,0,0
dfb,USA,-1800000,1125000,21,3,-3,5,-4,4,21,-19,17,15,-36,-3,4,0,3,-5,-1,0,5,-1,10,-14,27,-23
dfb,USA,-1800000,1100000,19,-3,1,-1,0,2,3,-5,14,4,-16,-2,5,-2,-1,-1,0,5,-1,2,-2,2,31,-37
dfb,USA,-1800000,1075000,21,11,-5,-2,3,7,-5,-7,8,-8,146,-145,239,-241,6,-2,-5,1,21,-22,16,0,151,-153
dfb,USA,-1800000,1050000,20,0,14,-2,6,-1,-16,0,128,-129,359,-315,716,-657,-91,-8,-2,-1,2,1,-2,-2,31,-7
dfb,USA,-1800000,1025000,17,2,9,19,255,-186,-31,-68,152,-151,240,-237,52,-52,-4,0,0,0,2,1,13,-16,56,-26
dfb,USA,-1800000,1e+06,14,6,38,-34,880,-848,1,-43,92,-80,54,-66,12,-12,9,-9,0,0,0,3,9,-12,35,-35
dfb,USA,-1800000,975000,13,0,77,-52,98,277,-224,-169,37,8,-51,0,0,-1,0,0,0,0,0,0,0,1,3,-4
dfb,USA,-1800000,950000,9,0,76,-5,-35,112,-125,-22,-1,0,0,0,0,1,-1,0,0,1,-1,0,2,-2,0,0
dfb,USA,-1800000,775000,7,2,-2,0,0,0,0,11,-11,0,0,0,0,0,8,-2,-4,-2,5,-5,9,-9,0,0
dfb,USA,-1800000,750000,7,1,3,-4,0,0,0,0,0,0,0,0,0,1,1,-2,1,0,-1,0,1,-1,0,0
dfb,USA,-1775000,1300000,21,0,21,-25,48,-35,-10,0,1,0,1,-4,32,-33,2,2,-1,4,-5,-1,5,-5,18,-19
dfb,USA,-1775000,1275000,13,8,-7,-2,-1,0,2,-2,0,4,1,-5,6,-5,0,-1,0,0,3,1,3,-7,0,0
dfb,USA,-1775000,1250000,16,-5,4,-4,2,2,11,-14,4,10,-11,-4,4,-4,7,-4,-1,-2,2,-1,-1,0,1,-1
dfb,USA,-1775000,1225000,18,-1,-2,-2,-2,15,11,-26,15,-15,1,0,1,-1,7,-3,3,-8,5,2,11,-18,13,-13
dfb,USA,-1775000,1200000,18,2,2,-5,0,1,0,0,1,1,7,-10,2,-1,7,-6,-1,1,25,-27,7,-7,2,-2
dfb,USA,-1775000,1175000,14,1,-1,1,0,5,-6,0,0,27,-26,-1,1,-1,1,1,-1,-1,1,15,8,-24,9,-9
dfb,USA,-1775000,1150000,13,0,0,0,0,3,12,-15,0,15,27,-40,6,-6,4,-5,-1,0,7,3,-7,-3,9,-9
dfb,USA,-1775000,1125000,18,1,2,17,-6,-6,34,-42,13,26,-35,-2,0,-1,-1,0,2,-2,35,-30,-5,20,-14,2
dfb,USA,-1775000,1100000,22,12,2,1,18,-32,4,-4,4,0,-4,-2,20,-15,-4,-1,3,0,35,-35,23,-12,110,-97
dfb,USA,-1775000,1075000,21,8,5,2,52,-5,-15,-27,-9,41,-46,-7,82,-83,-1,0,0,1,4,3,-3,6,61,50
dfb,USA,-1775000,1050000,18,6,10,2,-19,9,19,-16,39,-34,72,-88,176,-172,0,-6,0,0,0,0,2,-2,1,19
dfb,USA,-1775000,1025000,14,9,-8,-5,65,-28,-34,-3,25,-24,-1,5,3,-8,0,1,-1,0,0,0,12,-12,6,16
dfb,USA,-1775000,1e+06,11,0,7,-8,4,32,-21,-15,11,-5,-6,0,0,0,0,0,0,0,0,3,-1,-2,0,1
dfb,USA,-1775000,975000,7,0,2,2,14,-15,12,-15,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1
dfb,USA,-1775000,950000,11,1,-2,1,-1,118,2,-120,289,-288,238,-239,0,1,-1,0,0,0,0,0,1,-1,0,34
dfb,USA,-1775000,925000,3,0,0,2,-2,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfb,USA,-1775000,825000,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,27,-27,0,0
dfb,USA,-1775000,775000,3,0,0,0,0,0,4,-4,0,0,0,0,0,0,0,0,0,0,21,-21,2,-2,0,0
dfb,USA,-1775000,750000,6,0,0,0,0,0,0,0,0,0,0,0,5,-4,-1,2,11,18,-31,0,0,1,-1,0
dfb,USA,-1750000,1300000,10,0,-2,0,18,-18,0,0,4,3,-7,0,15,-14,-1,0,4,-2,-2,0,4,-4,0,0
dfb,USA,-1750000,1275000,10,2,9,-11,6,-6,11,-11,4,-4,0,0,0,0,1,0,-1,0,20,-20,9,-9,23,-23
dfb,USA,-1750000,1250000,18,3,3,-5,-2,0,2,-2,21,-8,-10,-3,2,-2,20,-16,-1,-2,4,-4,66,-66,3,-4
dfb,USA,-1750000,1225000,18,-3,-1,0,1,5,21,-26,1,4,3,-1,-6,-2,1,-1,1,-1,3,-1,14,-13,2,-5
dfb,USA,-1750000,1200000,17,1,1,0,6,-2,5,-8,-3,9,-7,0,-2,1,3,-1,-2,-1,0,4,-3,-1,2,-2
dfb,USA,-1750000,1175000,18,-3,4,-1,0,-1,10,-11,5,-1,-2,-3,9,-9,0,3,-2,-1,1,12,-10,-3,1,6
dfb,USA,-1750000,1150000,20,-1,12,4,-5,22,-33,4,19,-10,-9,-3,0,3,-4,1,0,1,0,0,11,-13,9,2
dfb,USA,-1750000,1125000,22,19,8,-8,7,34,18,-80,8,1,-9,-2,2,-2,7,9,-14,9,28,57,-24,-43,7,-19
dfb,USA,-1750000,1100000,18,2,20,-8,18,-30,6,-5,-1,117,-119,0,1,-1,0,0,2,628,-451,-132,123,-168,145,-115
dfb,USA,-1750000,1075000,13,0,1,5,-1,5,-10,11,131,-96,10,-56,0,0,0,0,0,0,5,10,-11,-4,24,-4
dfb,USA,-1750000,1050000,3,0,0,0,4,-4,0,0,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dfb,USA,-1750000,825000,5,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,97,-94,-3,0
dfb,USA,-1750000,8e+05,5,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,0,3,-3,0,85,-85,0,0
dfb,USA,-1750000,725000,5,0,0,0,0,0,0,12,-12,0,0,0,0,0,0,0,1,-1,0,128,-123,-4,-1,0
dfb,USA,-1750000,7e+05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,4,-4,1,-1,0
dfb,USA,-1750000,675000,4,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,2,-1,-1,0,0,0,0,0
dfb,USA,-1725000,1300000,15,2,-2,0,31,-27,-1,7,-4,8,-13,0,1,-1,-1,0,1,-1,3,-3,2,-2,1,-1
dfb,USA,-1725000,1275000,17,-4,-3,-4,54,-40,71,-62,-14,28,-27,-11,22,-22,1,-1,0,0,0,1,24,-25,11,-10
dfb,USA,-1725000,1250000,16,2,-2,1,17,-18,7,-4,3,-4,-2,18,10,-28,1,-1,0,1,0,1,5,-7,2,0
dfb,USA,-1725000,1225000,22,2,3,1,19,64,-66,3,6,-14,13,-27,52,-57,2,20,-17,-5,4,5,-6,25,-9,-18
dfb,USA,-1725000,1200000,21,1,2,5,19,-23,-1,3,1,-4,6,-8,1,-2,1,32,-30,0,-3,2,4,34,17,-44
dfb,USA,-1725000,1175000,19,35,-3,40,19,-58,75,-74,20,-20,-24,-10,11,-11,0,14,-9,-5,6,-1,34,-24,58,-31
dfb,USA,-1725000,1150000,23,28,33,-20,-14,101,-94,-42,99,-99,7,131,-138,-14,-1,5,-5,-1,11,7,65,-68,66,-61
dfb,USA,-1725000,1125000,17,9,17,-22,-2,55,-52,-9,13,55,-42,-28,1,-1,0,0,0,0,1,3,8,-9,12,-15
dfb,USA,-1725000,1100000,20,8,18,20,-40,-7,2,12,-14,6,17,-11,17,-28,0,-1,0,291,-214,-24,31,-66,55,-68
dfb,USA,-1725000,1075000,16,7,-5,-1,14,41,-58,6,17,-23,41,-28,-13,0,0,0,0,150,-83,72,-105,-33,-1,5
dfb,USA,-1725000,825000,5,0,2,-2,0,1,-1,0,0,0,0,0,0,0,0,0,3,-1,-2,0,214,-214,0,0
dfb,USA,-1725000,8e+05,7,0,0,0,4,-4,0,0,0,0,0,0,0,2,-1,-1,1,2,-2,-1,35,-35,0,0
dfb,USA,-1725000,775000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,1,-1,1,-1,0,0
dfb,USA,-1725000,750000,6,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,-2,0,4,0,-4,4
dfb,USA,-1725000,725000,7,0,0,3,-2,-1,0,0,0,0,0,25,-25,0,0,0,5,-5,0,79,-65,-10,-4,0
dfb,USA,-1725000,7e+05,3,0,0,0,2,19,-21,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
dfb,USA,-1700000,1300000,11,1,-1,1,14,-5,-9,-1,1,-1,6,-4,18,-20,0,2,-2,0,0,0,4,-4,0,0
dfb,USA,-1700000,1275000,18,10,-6,7,94,-77,-22,14,-18,0,2,-2,61,-62,-1,4,-2,0,-2,0,10,-9,-1,0
dfb,USA,-1700000,1250000,16,2,2,15,6,-25,10,-10,0,0,22,-22,1,-1,4,28,-7,-22,22,-20,-4,-1,2,3
dfb,USA,-1700000,1225000,18,0,10,-8,25,-9,2,-21,0,0,110,-109,-1,0,9,100,-105,0,13,11,-27,-1,4,12
dfb,USA,-1700000,1200000,20,11,6,2,-4,22,-18,-8,66,-79,25,-29,0,0,4,-4,12,-11,0,5,2,26,-18,-13
dfb,USA,-1700000,1175000,16,0,26,28,-42,75,-60,-22,31,-32,49,-53,2,-2,18,-18,0,0,0,31,-3,10,2,-27
dfb,USA,-1700000,1150000,13,-4,10,-10,17,-22,9,-9,-4,0,31,-30,-1,1,-1,0,0,0,0,0,0,0,26,-4
dfb,USA,-1700000,1125000,6,0,2,-2,-1,9,-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfb,USA,-1700000,1075000,9,0,1,1,0,-2,0,0,10,-10,5,1,-6,0,0,0,0,0,0,96,-95,-1,7,-7
dfb,USA,-1700000,825000,12,-3,7,-9,1,1,-2,0,4,0,-4,0,2,-2,0,1,6,-7,5,-5,92,-92,0,0
dfb,USA,-1700000,8e+05,7,0,0,0,2,-2,0,0,1,-1,0,0,0,2,-2,1,10,-7,-4,0,10,-10,0,0
dfb,USA,-1700000,775000,6,-2,2,-2,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,1,-3,0,0,0,2
dfb,USA,-1700000,750000,11,0,6,1,-7,10,8,-18,3,-3,0,0,0,0,0,0,2,-1,-1,2,-2,1,5,0
dfb,USA,-1700000,725000,5,0,4,-4,13,-11,-2,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0
dfb,USA,-1700000,7e+05,4,0,0,0,3,8,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-6
dfb,USA,-1675000,1275000,9,3,-3,7,-4,-3,9,-8,-1,0,1,-1,3,-3,3,-3,0,0,0,0,0,0,0,27
dfb,USA,-1675000,1250000,18,14,-20,21,10,-31,37,-35,-2,0,180,-180,0,4,15,318,-304,6,-37,47,-38,-8,4,1
dfb,USA,-1675000,1225000,21,0,2,39,-14,-20,41,-39,-8,31,70,-105,1,4,3,57,18,-55,31,-33,-26,0,22,-9
dfb,USA,-1675000,1200000,15,2,4,19,-14,-2,12,-21,0,-1,18,-18,0,0,0,0,7,-7,1,1,0,-2,41,-41
dfb,USA,-1675000,1175000,13,4,-3,0,3,-3,-1,0,0,8,-8,0,0,13,16,-29,12,-12,1,0,-1,0,19,-13
dfb,USA,-1675000,1150000,5,0,3,-1,-2,0,0,0,0,0,1,-1,4,13,-17,0,0,0,0,0,0,0,0,0
dfb,USA,-1675000,825000,10,0,0,0,0,1,-1,1,8,-9,0,0,1,-1,0,3,0,0,-2,-1,91,-91,0,3
dfb,USA,-1675000,8e+05,16,22,11,-30,4,22,22,-51,0,0,2,19,-19,-2,0,5,64,-51,-12,-5,4,-5,0,1
dfb,USA,-1675000,775000,17,73,-51,-18,-4,35,-33,-5,6,-6,1,101,-74,11,-39,6,32,0,-35,-3,16,-16,0,0
dfb,USA,-1675000,750000,13,52,-32,-27,36,7,-14,-32,0,0,0,0,0,0,0,1,10,-10,4,-4,69,-70,0,0
dfb,USA,-1675000,725000,9,0,4,-4,39,125,-164,0,10,-10,0,2,-2,0,0,0,0,0,0,11,-10,-1,2,122
dfb,USA,-1675000,7e+05,4,0,0,1,0,8,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
dfb,USA,-1675000,675000,3,0,0,0,0,11,-11,0,0,0,0,0,0,0,0,0,3,-3,3,-3,0,0,0,0
dfb,USA,-1650000,1275000,9,5,-6,0,18,-18,49,-49,6,-6,4,-4,5,-5,2,-2,0,0,0,0,0,2,-2,0
dfb,USA,-1650000,1250000,20,42,-34,-2,28,-34,28,-20,24,-7,-13,-12,4,0,34,189,-215,-6,-4,-2,4,-3,2,16
dfb,USA,-1650000,1225000,18,0,3,14,41,-60,16,-10,24,-30,0,0,0,3,23,214,-225,-13,0,4,-6,12,66,4
dfb,USA,-1650000,1200000,14,-1,2,32,-31,-3,0,4,-4,7,-7,0,0,14,-14,17,-4,-13,1,2,-3,11,69,-33
dfb,USA,-1650000,850000,14,-1,4,-4,0,0,8,-8,0,0,1,3,3,-3,2,-2,-1,-1,-1,1,11,-13,0,0
dfb,USA,-1650000,825000,13,-1,3,-3,0,4,-3,-1,0,0,0,1,0,1,-2,1,2,1,-1,-2,23,-24,0,0
dfb,USA,-1650000,8e+05,16,69,-43,-28,7,0,-3,-4,0,1,-1,2,-2,1,-1,4,11,0,-13,-1,16,-14,-3,0
dfb,USA,-1650000,775000,14,30,-31,1,0,39,-31,-11,0,0,0,1,-1,0,0,2,25,3,-24,-6,7,-3,-4,0
dfb,USA,-1650000,750000,9,-11,0,0,8,14,-8,-14,0,0,0,4,-3,-1,0,0,1,17,-18,0,65,-65,0,0
dfb,USA,-1650000,725000,6,0,3,-3,0,30,-30,0,0,0,0,0,0,0,0,2,-2,0,0,1,4,-5,2,-2
dfb,USA,-1650000,7e+05,7,0,2,-2,7,-4,-3,0,32,-32,0,0,0,0,0,0,0,0,0,4,-2,-2,4,-4
dfb,USA,-1625000,1275000,5,0,0,0,1,15,-16,0,3,-3,0,0,1,-1,0,0,0,0,0,0,0,0,0,1
dfb,USA,-1625000,1250000,23,-3,12,8,92,-74,-12,-12,2,5,-24,-1,1,3,42,-25,29,-46,0,-1,15,-16,33,43
dfb,USA,-1625000,1225000,19,0,2,3,13,-7,-2,9,-15,-4,0,0,0,3,-3,14,-11,-2,1,1,12,-13,33,-15
dfb,USA,-1625000,1200000,6,-1,0,0,0,0,0,2,-2,0,0,0,0,2,-2,0,0,0,0,0,19,-19,22,-18
dfb,USA,-1625000,875000,16,-6,3,-2,-1,0,0,0,0,11,98,-68,-33,-1,-2,-2,5,-2,-1,0,16,-21,2,-2
dfb,USA,-1625000,850000,21,-29,10,-9,-11,3,16,-20,8,-6,58,101,-110,-31,-7,-3,40,9,-36,-18,56,-61,10,-10
dfb,USA,-1625000,825000,16,-1,1,-1,0,6,-5,-1,0,0,2,4,-4,0,-1,0,14,0,-1,-11,-1,-1,-1,0
dfb,USA,-1625000,8e+05,14,-6,1,-1,0,2,0,-2,1,0,-1,12,1,-11,-2,1,0,4,-2,-3,150,-150,0,0
dfb,USA,-1625000,775000,12,0,10,1,-11,2,-2,0,0,1,-1,1,2,-2,-1,0,0,1,2,-3,82,-65,-16,-1
dfb,USA,-1625000,750000,6,0,1,-1,0,9,-7,-2,13,-13,0,0,0,0,0,0,0,0,4,-4,121,-121,0,0
dfb,USA,-1600000,1250000,12,2,-1,-1,-1,0,2,-2,5,-5,0,2,-2,0,0,0,0,1,-1,1,1,-2,19,-10
dfb,USA,-1600000,1225000,17,1,-2,4,11,-14,21,-20,1,0,2,-4,-1,1,-1,0,0,0,0,12,137,-145,26,-9
dfb,USA,-1600000,1200000,15,-4,7,30,40,-55,21,-42,17,-16,39,-41,0,2,-2,0,0,0,0,0,178,-152,55,-26
dfb,USA,-1600000,1175000,15,0,9,39,14,-48,43,-62,0,0,5,-4,0,2,-3,0,4,-4,0,0,16,4,73,-93
dfb,USA,-1600000,1150000,4,-1,2,-2,0,1,14,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfb,USA,-1600000,9e+05,22,31,-4,-25,14,8,-25,3,1,1,122,-59,-38,-24,5,-2,25,-11,7,-29,61,-62,51,-49
dfb,USA,-1600000,875000,24,-9,14,33,-29,5,-26,7,-5,10,147,-26,-133,3,-3,10,26,-14,-17,-3,50,-51,33,-30
dfb,USA,-1600000,850000,21,-11,7,8,-14,33,-29,-5,3,3,26,169,-194,3,-7,5,7,5,-18,-1,56,-54,-3,5
dfb,USA,-1600000,825000,21,-2,4,-2,2,46,-48,-1,-1,0,5,10,0,1,-15,0,3,1,-2,2,38,-42,5,17
dfb,USA,-1600000,8e+05,10,0,3,-3,0,22,-19,-3,0,0,0,10,-5,-4,-1,0,3,2,-2,-3,54,-54,0,0
dfb,USA,-1600000,775000,6,0,0,0,1,2,-3,0,0,0,0,1,-1,2,-1,-1,0,0,0,0,6,-6,0,0
dfb,USA,-1600000,725000,3,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,3,-3,6,-6,0,0
dfb,USA,-1600000,5e+05,3,0,0,11,-11,0,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0
dfb,USA,-1575000,1250000,19,-5,34,306,-32,-188,-66,-27,112,-119,-1,-9,-1,-10,0,0,0,0,3,-2,9,-6,45,-28
dfb,USA,-1575000,1225000,20,-5,19,120,49,-44,56,-149,73,-92,61,-80,-9,-6,-3,0,0,0,11,6,19,-28,130,-67
dfb,USA,-1575000,1200000,21,-2,72,195,42,-142,-22,-70,-38,-30,5,-14,1,-4,0,0,3,-2,13,57,53,-105,37,109
dfb,USA,-1575000,1175000,21,2,67,44,-6,-51,18,-69,4,-9,15,-13,8,-10,-1,0,1,1,-2,20,-19,18,189,68
dfb,USA,-1575000,1150000,21,1,66,57,-34,-8,-27,148,-204,0,28,-19,2,-11,-1,-1,4,-4,5,7,-9,-3,13,-12
dfb,USA,-1575000,1125000,10,-2,14,23,-32,-5,0,56,-54,-2,0,0,0,0,0,0,1,-1,1,5,-4,-2,0,0
dfb,USA,-1575000,925000,19,5,68,-51,-19,-2,-1,21,-20,-1,207,264,-312,-138,-10,-8,0,14,-12,-4,33,-34,1,-1
dfb,USA,-1575000,9e+05,24,7,64,-65,-8,23,-21,0,6,1,207,194,-207,-167,-5,-20,44,21,-69,2,332,-269,-21,-50
dfb,USA,-1575000,875000,21,2,51,-27,-26,96,-102,-2,2,-1,20,104,-96,-21,-2,0,16,43,-63,0,173,-175,0,3
dfb,USA,-1575000,850000,17,4,6,-6,-5,50,-50,0,0,0,6,5,-7,-3,1,6,-4,10,-7,-5,5,-7,1,-1
dfb,USA,-1575000,825000,23,31,23,-39,18,54,-91,5,6,0,17,148,-169,-2,-4,12,20,13,-2,11,99,0,-115,8
dfb,USA,-1575000,8e+05,22,3,37,-34,12,65,-70,-13,2,9,-8,18,-16,39,-41,-1,37,57,-81,-1,79,-43,-13,-35
dfb,USA,-1575000,775000,23,5,22,317,-298,66,-67,-38,4,-9,8,-4,5,-2,-7,2,22,25,-22,-24,279,-83,-40,-41
dfb,USA,-1575000,750000,5,0,4,7,-11,0,0,0,1,-1,0,0,0,0,0,0,6,-6,1,-1,0,0,0,0
dfb,USA,-1575000,725000,9,0,1,-1,0,5,-5,5,3,-8,0,1,-1,0,0,1,0,19,-20,0,0,0,6,-6
dfb,USA,-1575000,525000,6,0,0,2,-2,0,2,0,-1,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0
dfb,USA,-1550000,1250000,20,-4,11,91,-28,-33,6,20,7,-67,14,1,14,-35,-1,0,2,-2,15,-10,23,-22,118,-82
dfb,USA,-1550000,1225000,19,13,12,20,36,-52,63,-58,94,-99,-2,-32,7,-11,0,0,0,0,3,16,27,-35,90,-77
dfb,USA,-1550000,1200000,16,3,7,23,7,1,70,-104,43,-30,0,-14,-6,0,0,0,0,0,18,10,28,-55,35,-36
dfb,USA,-1550000,1175000,23,3,57,57,158,-156,-69,-22,0,-25,20,-2,32,-54,6,-4,20,1,-21,54,-51,-4,61,-56
dfb,USA,-1550000,1150000,20,8,81,86,-67,-37,-41,64,-67,13,-35,14,-14,-6,0,1,5,-3,7,40,-29,-21,9,-9
dfb,USA,-1550000,1125000,14,5,9,-5,-2,-5,25,-8,-19,0,1,-1,2,-2,1,-1,2,-2,0,6,-3,-3,6,-6
dfb,USA,-1550000,925000,19,9,44,-26,-23,-6,-4,0,10,-10,863,-609,-140,-36,-60,15,-28,9,-8,-2,26,-30,0,14
dfb,USA,-1550000,9e+05,22,16,41,-13,-29,22,-35,-2,6,-5,236,-108,294,-282,-116,-8,13,-1,-24,0,158,-164,4,-4
dfb,USA,-1550000,875000,20,20,72,-81,-10,58,-57,-2,3,28,58,17,-96,-9,0,0,28,87,-116,2,107,-103,-6,6
