SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
sb,USA,-1200000,125000,12,-1,-1,0,2,-2,0,11,1,-4,62,-15,25,19,-88,-11,0,0,0,0,0,4,-4,0
sb,USA,-1200000,1e+05,10,0,0,0,5,-4,-1,13,64,-14,126,-50,-71,-41,-27,0,0,3,-3,0,0,0,0,0
sb,USA,-1200000,75000,5,0,0,2,-2,0,0,5,-5,3,-3,22,-22,2,-2,0,0,0,0,0,0,0,0,0
sb,USA,-1200000,-6e+05,3,0,0,0,0,121,-109,-7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1200000,-625000,12,0,2,1,-3,555,-544,70,-64,-16,-1,0,0,1,-1,0,15,-15,0,0,0,2,-1,35
sb,USA,-1200000,-650000,4,0,0,0,0,136,-134,48,-50,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
sb,USA,-1175000,750000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,0,0,0,0
sb,USA,-1175000,7e+05,6,0,0,0,0,0,0,0,0,0,0,0,0,4,44,-48,1,2,2,-1,-4,0,0,0
sb,USA,-1175000,675000,6,0,0,0,0,0,0,0,0,0,0,0,1,291,-217,-75,5,-3,10,-12,0,0,0,0
sb,USA,-1175000,2e+05,15,7,-7,1,4,-4,1,-2,0,0,0,0,5,1,-4,21,391,318,128,-72,-766,365,-387,0
sb,USA,-1175000,175000,15,-20,5,-5,57,-50,77,219,-303,0,0,0,0,1,0,78,622,1220,328,672,-1534,-1053,-334,0
sb,USA,-1175000,150000,16,6,-12,0,5,-5,-2,0,0,0,0,1,-1,8,18,99,428,53,-258,-301,8,121,-176,0
sb,USA,-1175000,125000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-27,0,-1,0,0,0,0,0
sb,USA,-1175000,75000,6,0,0,0,2,10,-12,0,0,0,0,1,0,5,-6,0,0,0,1,-1,0,0,0,0
sb,USA,-1175000,-6e+05,4,0,0,0,1,126,105,-230,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sb,USA,-1175000,-625000,12,1,-1,1,-1,481,-349,-76,34,-90,0,1,-1,0,0,0,38,-38,0,0,1,2,4,80
sb,USA,-1175000,-650000,5,1,-1,1,-1,283,-268,138,-153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
