SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ftc,USA,2e+05,795000,10,0,0,0,4,142,-136,-5,-5,0,0,0,0,0,0,16,-9,7,-14,5,89,-76,-18,0
ftc,USA,2e+05,770000,11,0,0,121,547,1115,-1783,0,0,0,0,0,0,0,57,590,-576,58,-129,3,39,-24,-16,-2
ftc,USA,2e+05,745000,12,0,99,391,1315,-1307,-498,0,0,0,35,-35,0,0,19,360,-324,-5,-50,0,10,-5,-3,-2
ftc,USA,2e+05,720000,13,125,288,1127,2393,-3153,-780,0,0,0,6,-6,5,111,-7,387,-311,-143,-42,0,21,-21,0,0
ftc,USA,2e+05,695000,12,0,23,17,230,-267,-3,0,0,0,0,14,-10,82,-61,-8,196,-69,-144,0,10,-10,0,0
ftc,USA,2e+05,670000,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,59,46,-109,0,0,0,0,0
ftc,USA,225000,1020000,3,0,7,2301,66,-2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,225000,995000,5,0,205,5028,-675,-3290,-348,-920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ftc,USA,225000,970000,7,0,486,5287,-434,-787,-2569,-1983,0,0,0,0,0,0,0,32,-29,-3,0,0,0,0,0,0
ftc,USA,225000,945000,7,0,1154,5117,-768,-3758,-70,-1675,0,0,0,0,0,0,0,4,21,-25,0,0,0,0,0,0
ftc,USA,225000,920000,9,0,927,4213,-383,521,-1691,-3587,0,0,0,0,0,0,0,14,-14,25,15,-18,-22,0,0,0
ftc,USA,225000,895000,8,0,676,2448,4870,-3066,2665,-7593,0,0,0,0,0,0,0,50,-30,-20,0,7,-7,0,0,0
ftc,USA,225000,870000,8,0,51,-14,6374,987,-5341,-2057,0,0,0,0,0,0,0,89,-89,0,0,7,-7,26,-26,0
ftc,USA,225000,845000,9,0,0,23,4120,-559,-3471,-113,0,0,0,0,0,0,0,93,-53,-23,6,-23,42,-42,0,0
ftc,USA,225000,820000,10,0,0,23,2656,2906,-4539,-1035,-11,0,0,0,0,0,0,0,26,-10,-16,21,-9,3,-15,0
