SPECIES,SOURCE,X,Y,DEF,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
wbbb,USA,-1375000,950000,11,-1,-1,0,15,12,19,20,-66,-1,1,26,-27,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,925000,9,1,6,1,24,-22,8,-5,-11,-2,4,-4,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,9e+05,8,0,6,2,29,-12,10,5,48,-88,0,2,-2,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,875000,7,8,1,-5,25,-29,0,15,-6,-9,0,28,-28,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,850000,5,1,1,-2,16,-16,0,1,5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,825000,6,5,-2,-3,59,-58,8,-9,0,0,0,6,-6,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1375000,8e+05,4,3,-3,-1,0,0,0,0,0,0,0,79,-79,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,1200000,8,1,-1,2,0,2,-1,-1,14,-16,11,-11,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,1175000,10,2,2,2,-4,2,-2,8,88,-99,60,-60,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,1150000,6,0,4,-2,3,-3,-2,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,1075000,4,0,2,-2,5,-5,2,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,1050000,10,0,-1,2,15,-17,10,-11,6,-4,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,1025000,8,0,1,1,-1,14,-1,-14,1,2,-3,2,-2,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,975000,12,-15,123,-49,-21,-39,147,-118,-31,-13,13,-11,-5,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,950000,12,1,-2,11,16,-12,51,42,-77,-29,2,-3,-2,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,925000,11,0,12,-4,11,-10,-1,29,-33,-6,7,-5,-2,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,9e+05,8,2,-1,-2,32,-13,-19,43,-29,-14,0,5,-5,0,0,0,0,0,0,0,0,0,0,0
wbbb,USA,-1350000,875000,7,4,2,-6,65,-58,-7,2,15,-17,0,46,-46,0,0,0,0,0,0,0,0,0,0,0
